"year";"season";"gid";"designation";"seed_source_name";"cross_preferred_name";"cross_unique_id";"female_gid";"female_preferred_name";"female_line_name";"male_gid";"male_preferred_name";"male_line_name";"breeding_method_name";"study_name";"entry_code"
"2013";"WS";"3411729";"IR12T217";"HB8107";"IRRI 126/AS 996//IR 68144-2B-2-2-3-1/IR 61920-3B-22-2-1 (NSIC RC 106///IR 65185-3B-8-3-2 (PSB RC 84)/IR 71700-247-1-1-2//IR 72593-B-3-2-3-3/IR00A117";"IRIS 125-73229";"2011114";"IR 84109";"IR12T217";"2011108";"IR 84115";;"Double cross";"HB2013WS";"HB9112"
"2013";"WS";"3411740";"IR12T213";"HB8111";"IR 69502-6-SRN 3-UBN 1-B/IR04A285";"IRIS 125-73240";"1038028";"IR 69502-6-SRN 3-UBN 1-B";"IR12T213";"1253581";"IR04A285";"IR 04A285";"Single cross";"HB2013WS";"HB9113"
"2013";"WS";"707118";"IRRI 147";"HB8096";"IR 51511-B-B-34-B/TCCP 266-2-49-B-B-3";"IRIS 1-16137";"78089";"IR 51511-B-B-34-B";;"78067";"TCCP 266-2-49-B-B-3";;"Single cross";"HB2013WS";"HB9114"
"2013";"WS";"1006134";"IRRI 165";"HB8099";"IR 55182-3B-14-3-2/IR 65195-3B-13-2-3 (PSB RC 86)";"IRIS 103-169246";"91912";"IR 55182-3B-14-3-2";;"92034";"IR 65195-3B-13-2-3 (PSB RC 86)";;"Single cross";"HB2013WS";"HB9115"
"2013";"WS";"312511";"MANAW THUKHA";"HB8112";"MAHSURI/.";"IRIS 4-31783";"228279";"MAHSURI";;;;;"Natural variant";"HB2013WS";"HB9116"
"2013";"WS";"303990";"NONA BOKRA";"HB8113";"NONA BOKRA";"IRIS 4-1155";;;;;;;"Collection line";"HB2013WS";"HB9117"
"2013";"WS";"3571424";"POKKALI";"HB8114";"POKKALI";"IRIS 179-1077049";;;;;;;"Unknown selection method";"HB2013WS";"HB9118"
"2013";"WS";"3551787";"SADRI";"HB8115";"SADRI";"IRIS 179-1075498";;;;;;;"Unknown selection method";"HB2013WS";"HB9119"
"2013";"WS";"3364829";"SARO 5";"HB8116";"SARO 5";"IRIS 251-65497";;;;;;;"Unknown selection method";"HB2013WS";"HB9120"
"2013";"WS";"3551790";"SUPA";"HB8117";"SUPA";"IRIS 179-1075501";;;;;;;"Unknown selection method";"HB2013WS";"HB9121"
"2013";"WS";"3019588";"TCCP 266-1-3B-13-1-3";"HB8118";"POKKALI (8558)/.";"IRIS 125-60612";"167877";"POKKALI (8558)";;;;;"Somaclonal variant";"HB2013WS";"HB9122"
"2013";"WS";"417200";"GIZA 178";"HB8127";"GIZA 175/MILYANG 49 (SUJUNGBYEO)";"IRIS 4-31565";"412679";"GIZA 175";;"190662";"MILYANG 49 (SUJUNGBYEO)";;"Single cross";"HB2013WS";"HB9123"
"2013";"WS";"95590";"IDSA 77";"HB8128";"IDSA 77";"IRIS 10-95590";;;;;;;"Unknown selection method";"HB2013WS";"HB9124"
"2013";"WS";"10790";"IR 2006-P12-12-2-2";"HB8129";"IR 1103-15-8-4-2-2-3/IR 1163-124-1-3///IR 22//MUDGO/IR 8";"IRIS 10-10790";"3299";"IR 1870";;"2723";"IR 1614";;"Complex cross";"HB2013WS";"HB9125"
"2013";"WS";"2440173";"IR 6 (PAKISTAN)";"HB8130";"SIAM 29 (ACC 42)/DEE GEO WOO GEN";"IRIS 150-2068";"14";"SIAM 29 (ACC 42)";;"2";"DEE GEO WOO GEN";;"Single cross";"HB2013WS";"HB9126"
"2013";"WS";"3006120";"IR11C114";"SI13DS HEATTOL";"IR06F148/WAB 56-125";"IRIS 300-28808";"2249307";"IR06F148";"IR 11C114";"94428";"WAB 56-125";;"Single cross";"HB2013WS";"HB9127"
"2013";"WS";"3006118";"IR11C115";"SI13DS HEATTOL";"IR06F148/WAB 56-125";"IRIS 300-28810";"2249307";"IR06F148";"IR 11C115";"94428";"WAB 56-125";;"Single cross";"HB2013WS";"HB9128"
"2013";"WS";"3006081";"IR11C127";"SI13DS HEATTOL";"PSB RC 28 (IR 56381-139-2-2)/IDSA 77";"IRIS 300-28847";"80172";"PSB RC 28 (IR 56381-139-2-2)";"IR 11C127";"95590";"IDSA 77";;"Single cross";"HB2013WS";"HB9129"
"2013";"WS";"3006079";"IR11C128";"SI13DS HEATTOL";"PSB RC 28 (IR 56381-139-2-2)/IR 6";"IRIS 300-28849";"80172";"PSB RC 28 (IR 56381-139-2-2)";"IR 11C128";"352286";"IR 6";;"Single cross";"HB2013WS";"HB9130"
"2013";"WS";"3006058";"IR11C130";"SI13DS HEATTOL";"PSB RC 28 (IR 56381-139-2-2)/IR 2006-P12-12-2-2";"IRIS 300-28870";"80172";"PSB RC 28 (IR 56381-139-2-2)";"IR 11C130";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2013WS";"HB9131"
"2013";"WS";"3173608";"IR11C134";"SI13DS HEATTOL";"IRRI 123/IDSA 77";"IRIS 253-911368";"94801";"IRRI 123";"IR 11C134";"95590";"IDSA 77";;"Single cross";"HB2013WS";"HB9132"
"2013";"WS";"3006013";"IR11C138";"SI13DS HEATTOL";"IRRI 123/IR 6";"IRIS 300-28915";"94801";"IRRI 123";"IR 11C138";"352286";"IR 6";;"Single cross";"HB2013WS";"HB9133"
"2013";"WS";"3005899";"IR11C169";"SI13DS HEATTOL";"CT 6946-9-1-2-M-1P/2*IR 64";"IRIS 300-29029";"2403493";"IR 86990";"IR 11C169";"50533";"IR 64";;"Backcross";"HB2013WS";"HB9134"
"2013";"WS";"3005890";"IR11C170";"SI13DS HEATTOL";"CT 6946-9-1-2-M-1P/2*IR 64";"IRIS 300-29038";"2403493";"IR 86990";"IR 11C170";"50533";"IR 64";;"Backcross";"HB2013WS";"HB9135"
"2013";"WS";"3005869";"IR11C173";"SI13DS HEATTOL";"CT 6946-9-1-2-M-1P/2*IRRI 123";"IRIS 300-29059";"2403492";"IR 86991";"IR 11C173";"94801";"IRRI 123";;"Backcross";"HB2013WS";"HB9136"
"2013";"WS";"420700";"N 22";"HB8145";"N 22";"IRIS 3-555";;;;;;;"Unknown selection method";"HB2013WS";"HB9137"
"2013";"WS";"3337618";"AGAMI M 1";"HB8153";"AGAMI MI";"IRIS 311-1416283";;;;;;;"Unknown selection method";"HB2013WS";"HB9138"
"2013";"WS";"204538";"IR 55423-01 (NSIC RC 9)";"HB8154";"UPL RI 5/IR 12979-24-1 (BROWN)";"IRIS 12-1426";"406626";"UPL RI 5";;"67816";"IR 12979-24-1 (BROWN)";;"Single cross";"HB2013WS";"HB9139"
"2013";"WS";"3337693";"ARANG";"HB8155";"ARANG";"IRIS 311-1416443";;;;;;;"Collected sample";"HB2013WS";"HB9140"
"2013";"WS";"3881211";"BANDA";"HB8156";"BANDA";"IRIS 311-1517906";;;;;;;"Unknown selection method";"HB2013WS";"HB9141"
"2013";"WS";"3619996";"BEA BALOK LOAS";"HB8157";"BEA BALOK LOAS";"IRIS 311-1473903";;;;;;;"Unknown";"HB2013WS";"HB9142"
"2013";"WS";"3619693";"BEAQ PENDJALIN";"HB8158";"BEAQ PENDJALIN";"IRIS 311-1474110";;;;;;;"Collected sample";"HB2013WS";"HB9143"
"2013";"WS";"3619986";"BENONG 130";"HB8159";"BENONG 130";"IRIS 311-1473893";;;;;;;"Unknown selection method";"HB2013WS";"HB9144"
"2013";"WS";"3881227";"BODER";"HB8160";"BODER";"IRIS 311-1517922";;;;;;;"Unknown selection method";"HB2013WS";"HB9145"
"2013";"WS";"3619880";"BUNGA MEHU";"HB8161";"BUNGA MEHU";"IRIS 311-1474127";;;;;;;"Collected sample";"HB2013WS";"HB9146"
"2013";"WS";"3413128";"CHAO MED NYAY";"2013DS TessHB#26";"CHAO MED GNAY";"IRIS 311-1431037";;;;;;;"Collection line";"HB2013WS";"HB9147"
"2013";"WS";"3619891";"CICIH GEDU";"HB8162";"CICIH GEDU";"IRIS 311-1474138";;;;;;;"Collected sample";"HB2013WS";"HB9148"
"2013";"WS";"3619900";"DJAMBUAN";"HB8163";"DJAMBUAN";"IRIS 311-1474147";;;;;;;"Unknown selection method";"HB2013WS";"HB9149"
"2013";"WS";"3619910";"DJAWA MUGI";"HB8164";"DJAWA MUGI";"IRIS 311-1474157";;;;;;;"Collected sample";"HB2013WS";"HB9150"
"2013";"WS";"3157604";"DULAR";"HB8165 or TessHB#57";"DUMAI/LARKOCH";"IRIS 311-1380727";"306213";"DUMAI";;"420265";"LARKOCH";;"Single cross";"HB2013WS";"HB9151"
"2013";"WS";"3881207";"GENDJAH RATJI";"HB8166";"GENDJAH RATJI";"IRIS 311-1517902";;;;;;;"Unknown";"HB2013WS";"HB9152"
"2013";"WS";"3619931";"GENDJAH URANG";"HB8167";"GENDJAH URANG";"IRIS 311-1474178";;;;;;;"Unknown selection method";"HB2013WS";"HB9153"
"2013";"WS";"3881233";"GENYAH RAWE";"HB8168";"GENYAH RAWE";"IRIS 311-1517928";;;;;;;"Collected sample";"HB2013WS";"HB9154"
"2013";"WS";"3881218";"GLENTENG";"HB8169";"GLENTENG";"IRIS 311-1517913";;;;;;;"Unknown";"HB2013WS";"HB9155"
"2013";"WS";"3881204";"GROPAK GEDE 106";"HB8170";"GROPAK GEDE 106";"IRIS 311-1517899";;;;;;;"Accession into genebank";"HB2013WS";"HB9156"
"2013";"WS";"3488824";"HHZ 8-SAL 6-SAL 3-Y2";"2013DS TessHB#31";"HUANG-HUA-ZHAN*2/PHALGUNA";"IRIS 323-12278";"2480445";"HUANG-HUA-ZHAN";;"2480520";"HUANG-HUA-ZHAN/PHALGUNA";;"Backcross";"HB2013WS";"HB9157"
"2013";"WS";"3413712";"INTOK";"2013DS TessHB#28";"INH TOK";"IRIS 311-1431615";;;;;;;"Collection line";"HB2013WS";"HB9158"
"2013";"WS";"3173098";"IR09A228";"2013DS TessHB#38";"PR 29232-B-17-2-1-1/IR 64";"IRIS 266-8606";"1005291";"PR 29232-B-17-2-1-1";"IR 09A228";"50533";"IR 64";;"Single cross";"HB2013WS";"HB9159"
"2013";"WS";"1402302";"IR05N412";"2013DS TessHB#42";"IR 72875-94-3-3-2/IR 73707-45-3-2-3";"IRIS 66-412675";"622115";"IR 72875-94-3-3-2";"IR 05N412";"733707";"IR 73707-45-3-2-3";;"Single cross";"HB2013WS";"HB9160"
"2013";"WS";"1845909";"IR06N119";"2013DS TessHB#35";"IR 73707-45-3-2-3/IR 68552-100-1-2-2";"IRIS 66-445347";"733707";"IR 73707-45-3-2-3";"IR 06N119";"204132";"IR 68552-100-1-2-2";;"Single cross";"HB2013WS";"HB9161"
"2013";"WS";"1855724";"IR06N155";"2013DS TessHB#40";"IR 72158-11-5-2-3/IR 73707-45-3-2-3//IR 72875-94-3-3-2";"IRIS 66-462544";"1113279";"IR 79488";"IR 06N155";"622115";"IR 72875-94-3-3-2";;"Three-way cross";"HB2013WS";"HB9162"
"2013";"WS";"2432629";"IR09N522";"2013DS TessHB#43";"DONGANBYEO/PSBRC 82//AREUMBYEO";"IRIS 66-630221";"1385726";"IR 82447";"IR 09N522";"923791";"AREUMBYEO";;"Three-way cross";"HB2013WS";"HB9163"
"2013";"WS";"2697238";"IR10A134";"2013DS TessHB#36";"IR04A285/JANAKI";"IRIS 179-719052";"1253581";"IR04A285";"IR 10A134";"313134";"JANAKI";;"Single cross";"HB2013WS";"HB9164"
"2013";"WS";"2754601";"IR10N108";"2013DS TessHB#41";"IR 65620-192-3-3-3-2/IR02N463//IR 72875-94-3-3-2";"IRIS 179-741569";"1876319";"IR 83302";"IR 10N108";"622115";"IR 72875-94-3-3-2";;"Three-way cross";"HB2013WS";"HB9165"
"2013";"WS";"2697338";"IR10N237";"2013DS TessHB#39";"IR01N111/IRRI 164//IR 72890-81-3-2-2";"IRIS 179-718952";"2011381";"IR 83842";"IR 10N237";"622050";"IR 72890-81-3-2-2";;"Three-way cross";"HB2013WS";"HB9166"
"2013";"WS";"3383253";"IR 67966-44-2-3";"HB8171";"IR 65600-1-2/SENGKEU";"IRIS 179-1000941";"85423";"IR 65600-1-2";;"80056";"SENGKEU";;"Single cross";"HB2013WS";"HB9167"
"2013";"WS";"1189517";"IRRI 163";"HB8172";"WS 91/ABHAYA//IR 43070-UBN 511-2-1-1-1";"IRIS 66-333184";"91875";"IR 71299";;"92875";"IR 43070-UBN 511-2-1-1-1";;"Three-way cross";"HB2013WS";"HB9168"
"2013";"WS";"1161411";"IRRI 148";"L13DS-08#24";"IR 55419-4*2/WAY RAREM";"IRIS 103-169474";"95557";"IR 73278";;"84636";"IR 55419-4";;"Backcross";"HB2013WS";"HB9169"
"2013";"WS";"1161409";"IR 74371-70-1-1";"HB8190";"IR 55419-4*2/WAY RAREM";"IRIS 103-169480";"95557";"IR 73278";;"84636";"IR 55419-4";;"Backcross";"HB2013WS";"HB9170"
"2013";"WS";"2039266";"IR07N112";"HB8173";"IR 72225-29-1-2-1/IR04K102";"IRIS 66-508635";"640138";"IR 72225-29-1-2-1";"IR 07N112";"1268600";"IR04K102";"IR 04K102";"Single cross";"HB2013WS";"HB9171"
"2013";"WS";"2337886";"IR08N121";"HB8174";"ANSANBYEO/IR04N114";"IRIS 66-568086";"185111";"ANSANBYEO";"IR 08N121";"1182095";"IR04N114";"IR 04N114";"Single cross";"HB2013WS";"HB9172"
"2013";"WS";"2487859";"IR08L181";"HB8175";"IR 55423-01 (NSIC RC 9)/IRRI 148";"IRIS 211-1299045";"204538";"IR 55423-01 (NSIC RC 9)";"IR 08L181";"1161411";"IRRI 148";;"Single cross";"HB2013WS";"HB9173"
"2013";"WS";"2489277";"IR08L216";"HB8176 or TessHB54";"IR 78875-176-B-2/IR 78875-207-B-3";"IRIS 211-1297627";"1329644";"IR 78875-176-B-2";"IR 08L216";"1329430";"IR 78875-207-B-3";;"Single cross";"HB2013WS";"HB9174"
"2013";"WS";"2663546";"IR09L120";"HB8177";"IR00A107/IR 72176-140-1-2-2-3";"IRIS 211-1328304";"164219";"IR00A107";"IR 09L120";"640217";"IR 72176-140-1-2-2-3";;"Single cross";"HB2013WS";"HB9175"
"2013";"WS";"2652409";"IR09L337";"HB8178";"IR 71700-247-1-1-2/SAMBHA MAHSURI";"IRIS 211-1328690";"462373";"IR 71700-247-1-1-2";"IR 09L337";"1162264";"SAMBHA MAHSURI";;"Single cross";"HB2013WS";"HB9176"
"2013";"WS";"2652503";"IR09L342";"HB8179";"IR 72022-46-2-3-3-2/IR 57514-PMI 5-B-1-2";"IRIS 211-1328596";"1193040";"IR 72022-46-2-3-3-2";"IR 09L342";"85818";"IR 57514-PMI 5-B-1-2";;"Single cross";"HB2013WS";"HB9177"
"2013";"WS";"2643934";"IR09L336";"HB8180";"IR 72022-46-2-3-3-2/IR 57514-PMI 5-B-1-2";"IRIS 249-1342432";"1193040";"IR 72022-46-2-3-3-2";"IR 09L336";"85818";"IR 57514-PMI 5-B-1-2";;"Single cross";"HB2013WS";"HB9178"
"2013";"WS";"2652472";"IR09L204";"HB8181 or TessHB#53";"IR 72022-46-2-3-3-2/SWARNA";"IRIS 211-1328627";"1193040";"IR 72022-46-2-3-3-2";"IR 09L204";"417794";"SWARNA";;"Single cross";"HB2013WS";"HB9179"
"2013";"WS";"2652503";"IR09L342";"HB8182 or TessHB#52";"IR 72022-46-2-3-3-2/IR 57514-PMI 5-B-1-2";"IRIS 211-1328596";"1193040";"IR 72022-46-2-3-3-2";"IR 09L342";"85818";"IR 57514-PMI 5-B-1-2";;"Single cross";"HB2013WS";"HB9180"
"2013";"WS";"2649273";"IR09L179";"HB8183";"IR 78878-53-2-2-2/CT 6510-24-1-2";"IRIS 211-1334564";"1319482";"IR 78878-53-2-2-2";"IR 09L179";"404133";"CT 6510-24-1-2";;"Single cross";"HB2013WS";"HB9181"
"2013";"WS";"3148692";"IR11L230";"HB8189";"IR 77080-B-4-2-2/IR 78933-B-24-B-B-1";"IRIS 311-1389782";"1193021";"IR 77080-B-4-2-2";"IR 11L230";"1981840";"IR 78933-B-24-B-B-1";;"Single cross";"HB2013WS";"HB9182"
"2013";"WS";"3154395";"IR 87707-445-B-B-B";"HB8184";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384072";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2013WS";"HB9183"
"2013";"WS";"3154372";"IR 87707-446-B-B-B";"HB8185";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384095";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2013WS";"HB9184"
"2013";"WS";"3148196";"IR 88288-10-4-1-4";"HB8186";"IR 55423-01 (NSIC RC 9)/2*SUPER BASMATI";"IRIS 311-1390278";"2403593";"IR 86890";;"312471";"SUPER BASMATI";;"Backcross";"HB2013WS";"HB9185"
"2013";"WS";"3511029";"IR 90265-B-551-1";"HB8187";"N 22/2*THADOKKHAM 1";"IRIS 311-1452743";"2548447";"IR 88954";;"568156";"THADOKKHAM 1";;"Backcross";"HB2013WS";"HB9186"
"2013";"WS";"3316689";"IR 90266-B-228-1";"HB8188";"IR 55419-04/2*THADOKKHAM 1";"IRIS 311-1415350";"2548676";"IR 88843";;"568156";"THADOKKHAM 1";;"Backcross";"HB2013WS";"HB9187"
"2013";"WS";"3156932";"KALI AUS";"HB8191 or TessHB#58";"KALI AUS";"IRIS 311-1381529";;;;;;;"Unknown selection method";"HB2013WS";"HB9188"
"2013";"WS";"3413762";"KAM";"2013DS TessHB#29";"KAM";"IRIS 311-1431665";;;;;;;"Unknown selection method";"HB2013WS";"HB9189"
"2013";"WS";"3881235";"KETAN BAJONG";"HB8192";"KETAN BAJONG";"IRIS 311-1517930";;;;;;;"Collected sample";"HB2013WS";"HB9190"
"2013";"WS";"3881219";"KETAN GADJIH SUNGUT";"HB8193";"KETAN GADJIH SUNGUT";"IRIS 311-1517914";;;;;;;"Unknown";"HB2013WS";"HB9191"
"2013";"WS";"3881237";"KETAN LUMBU";"HB8194";"KETAN LUMBU";"IRIS 311-1517932";;;;;;;"Unknown selection method";"HB2013WS";"HB9192"
"2013";"WS";"3881222";"KETAN MERAH";"HB8195";"KETAN MERAH";"IRIS 311-1517917";;;;;;;"Unknown selection method";"HB2013WS";"HB9193"
"2013";"WS";"3413815";"KHILAK";"2013DS TessHB#27";"KHI LAK";"IRIS 311-1431718";;;;;;;"Collection line";"HB2013WS";"HB9194"
"2013";"WS";"3413854";"LAKHON";"2013DS TessHB#30";"LA KHON";"IRIS 311-1431757";;;;;;;"Collection line";"HB2013WS";"HB9195"
"2013";"WS";"3620110";"LAMBANG PUTIH";"HB8196";"LAMBANG PUTIH";"IRIS 311-1474272";;;;;;;"Collected sample";"HB2013WS";"HB9196"
"2013";"WS";"3619993";"LAPANG";"HB8197";"LAPANG";"IRIS 311-1473900";;;;;;;"Unknown selection method";"HB2013WS";"HB9197"
"2013";"WS";"3620001";"LERI";"HB8198";"LERI";"IRIS 311-1473908";;;;;;;"Unknown";"HB2013WS";"HB9198"
"2013";"WS";"3881238";"MAJOR";"HB8199";"MAJOR";"IRIS 311-1517933";;;;;;;"Unknown selection method";"HB2013WS";"HB9199"
"2013";"WS";"3620137";"MANURUN BULU";"HB8200";"MANURUN BULU";"IRIS 311-1474299";;;;;;;"Collected sample";"HB2013WS";"HB9200"
"2013";"WS";"3620033";"MAUNI";"HB8201";"MAUNI";"IRIS 311-1473940";;;;;;;"Unknown";"HB2013WS";"HB9201"
"2013";"WS";"2783557";"MR 219";"HB8202";"RU 3365-14-1-1/RU 2977-20-2-2";"IRIS 251-40886";"654083";"RU 3365-14-1-1";;"652974";"RU 2977-20-2-2";"Y 1096";"Single cross";"HB2013WS";"HB9202"
"2013";"WS";"1356053";"MTU 1010";"HB8203";"MTU 1010";"IRIS 103-170304";;;;;;;;"HB2013WS";"HB9203"
"2013";"WS";"420700";"N 22";"HB8204";"N 22";"IRIS 3-555";;;;;;;"Unknown selection method";"HB2013WS";"HB9204"
"2013";"WS";"3620169";"NOGO BELE 2";"HB8205";"NOGO BELE 2";"IRIS 311-1474331";;;;;;;"Unknown selection method";"HB2013WS";"HB9205"
"2013";"WS";"1253989";"IRRI 154";"HB8206";"IR 73012-137-2-2-2/PSB RC 10 (IR 50404-57-2-2-3)";"IRIS 18-375178";"651616";"IR 73012-137-2-2-2";"IR 04A421";"76174";"PSB RC 10 (IR 50404-57-2-2-3)";;"Single cross";"HB2013WS";"HB9206"
"2013";"WS";"3620186";"PARADA";"HB8207";"PARADA";"IRIS 311-1474348";;;;;;;"Unknown selection method";"HB2013WS";"HB9207"
"2013";"WS";"3620188";"PARE BEUREUM";"HB8208";"PARE BEUREUM";"IRIS 311-1474350";;;;;;;"Collected sample";"HB2013WS";"HB9208"
"2013";"WS";"3620194";"PARE PUTIH SENGIH";"HB8209";"PARE PUTIH SENGIH";"IRIS 311-1474356";;;;;;;"Collected sample";"HB2013WS";"HB9209"
"2013";"WS";"3620195";"PELANGAN";"HB8210";"PELANGAN";"IRIS 311-1474357";;;;;;;"Collected sample";"HB2013WS";"HB9210"
"2013";"WS";"3881242";"POLAMAN";"HB8211";"POLAMAN";"IRIS 311-1517937";;;;;;;"Collected sample";"HB2013WS";"HB9211"
"2013";"WS";"3489769";"PR 30245-10-414";"2013DS TessHB#45";"IR64-AC97 WP (ANTHER CULTURE)/?";"IRIS 323-11893";"3802863";"IR64-AC97 WP (ANTHER CULTURE)";;;;;"Single cross";"HB2013WS";"HB9212"
"2013";"WS";"3490750";"PR 35805-B-9-2-3-2-3";"2013DS TessHB#34";"BURDAGOL (A)/IR 74286-55-2-3-2-3";"IRIS 323-11787";"3488948";"BURDAGOL (A)";;"3802923";"IR 74286-55-2-3-2-3";;"Single cross";"HB2013WS";"HB9213"
"2013";"WS";"3490818";"PR 37139-3-1-3-1-2-1";"2013DS TessHB#44";"ANGELICA/PULANG HUMOT//AR 32-19-3-3";"IRIS 266-12793";"3803584";"ANGELICA/PULANG HUMOT";;"3801639";"AR 32-19-3-3";;"Single cross";"HB2013WS";"HB9214"
"2013";"WS";"3490156";"PR 37866-1B-1-4";"2013DS TessHB#46";"PR 37866";"IRIS 266-12795";;;;;;;"Unknown selection method";"HB2013WS";"HB9215"
"2013";"WS";"3490425";"PR 37942-3B-5-3-2";"2013DS TessHB#33";"PR 35796-B-3-2-3/ADRON 111";"IRIS 266-12792";"3803952";"PR 35796-B-3-2-3";;"2885782";"ADRON 111";;"Single cross";"HB2013WS";"HB9216"
"2013";"WS";"3490424";"PR 37951-3B-37-1-2";"2013DS TessHB#32";"PR 36828-38-1-1/PR 35786-B-3-1-4";"IRIS 266-12791";"3803907";"PR 36828-38-1-1";;"3802145";"PR 35786-B-3-1-4";;"Single cross";"HB2013WS";"HB9217"
"2013";"WS";"94801";"IRRI 123";"HB8212";"IR 47761-27-1-3-6/PSB RC 28 (IR 56381-139-2-2)";"IRIS 10-94801";"74718";"IR 47761-27-1-3-6";;"80172";"PSB RC 28 (IR 56381-139-2-2)";;"Single cross";"HB2013WS";"HB9218"
"2013";"WS";"3620468";"PULUT BOLONG";"HB8213";"PULUT BOLONG";"IRIS 311-1474407";;;;;;;"Unknown selection method";"HB2013WS";"HB9219"
"2013";"WS";"3619665";"RONTJE";"HB8214";"RONTJE";"IRIS 311-1474082";;;;;;;"Accession into genebank";"HB2013WS";"HB9220"
"2013";"WS";"1162264";"SAMBHA MAHSURI";"HB8215";"RP 5/MAHSURI";"IRIS 66-361001";"280735";"RP 5";;"12517";"MAHSURI";;"Single cross";"HB2013WS";"HB9221"
"2013";"WS";"3364829";"SARO 5";"HB8216";"SARO 5";"IRIS 251-65497";;;;;;;"Unknown selection method";"HB2013WS";"HB9222"
"2013";"WS";"3620024";"SUKANANDI";"HB8217";"SUKANANDI";"IRIS 311-1473931";;;;;;;"Unknown selection method";"HB2013WS";"HB9223"
"2013";"WS";"3551790";"SUPA";"HB8218";"SUPA";"IRIS 179-1075501";;;;;;;"Unknown selection method";"HB2013WS";"HB9224"
"2013";"WS";"417794";"SWARNA";"L13DS-15#53";"VASISTHA/MAHSURI";"IRIS 4-15940";"434739";"VASISTHA";;"6805";"MAHSURI";;"Single cross";"HB2013WS";"HB9225"
"2013";"WS";"3881224";"TJEMPO KREMBUNG";"HB8219";"TJEMPO KREMBUNG";"IRIS 311-1517919";;;;;;;"Unknown";"HB2013WS";"HB9226"
"2013";"WS";"2866427";"TME 80518";"2013DS TessHB#37";"TME 80518";"IRIS 253-809409";;;;;;;"Unknown selection method";"HB2013WS";"HB9227"
"2013";"WS";"3881244";"TRIRINGKIK K";"HB8220";"TRIRINGKIK K";"IRIS 311-1517939";;;;;;;"Collected sample";"HB2013WS";"HB9228"
"2013";"WS";"414456";"UPL RI 7";"2013DS TessHB#56";"C 22/IR 26//C 22/OS 4";"IRIS 4-10945";"407004";"C 22/IR 26";;"407003";"C 22/OS 4";;"Double cross";"HB2013WS";"HB9229"
"2013";"WS";"89864";"VANDANA";"HB8221";"CO 22/KALAKERI";"IRIS 10-89864";"19082";"CO 22";;"2282881";"KALAKERI";;"Single cross";"HB2013WS";"HB9230"
"2013";"WS";"1326472";"WAB 878-6-37-4-4-P2-HB";"HB8222";"CG 20/WAB 181-18";"IRIS 71-82894";"1225182";"CG 20";;"311557";"WAB 181-18";;"Single cross";"HB2013WS";"HB9231"
"2013";"WS";"2549203";"IR07F297";"HB2580";"KHAIYAN/MAHSURI//IR05F101";"IRIS 179-680163";"1939664";"IR 83547";"IR 07F297";"1847260";"IR05F101";"IR 05F101";"Three-way cross";"HB2013WS";"HB9232"
"2013";"WS";"2574797";"IR07F323";"SI2605";"KHAIYAN/MAHSURI//IR05F101";"IRIS 267-679719";"1939664";"IR 83547";"IR 07F323";"1847260";"IR05F101";"IR 05F101";"Three-way cross";"HB2013WS";"HB9233"
"2013";"WS";"2249307";"IR06F148";"SI2421";"KHAO HLAN ON/IR 77077-B-28-1-2";"IRIS 120-12885";"1210652";"KHAO HLAN ON";"IR 06F148";"1193026";"IR 77077-B-28-1-2";;"Single cross";"HB2013WS";"HB9234"
"2013";"WS";"2291811";"IR06F168";"SI2554";"KHAO HLAN ON/IR 77077-B-28-1-2";"IRIS 199-3513";"1210652";"KHAO HLAN ON";"IR 06F168";"1193026";"IR 77077-B-28-1-2";;"Single cross";"HB2013WS";"HB9235"
"2013";"WS";"2291789";"IR06F459";"SI2711";"KHAO HLAN ON/2*IR 77077-B-28-1-2";"IRIS 199-3535";"1193424";"IR 81159";"IR 06F459";"1193026";"IR 77077-B-28-1-2";;"Backcross";"HB2013WS";"HB9236"
"2013";"WS";"2291436";"IR06F561";"SI2718";"IR 77077-B-28-1-2/MA ZHAN (RED)//IR 77078-B-17-3-2";"IRIS 199-3888";"1329337";"IR 82103";"IR 06F561";"1193025";"IR 77078-B-17-3-2";;"Three-way cross";"HB2013WS";"HB9237"
"2013";"WS";"2589972";"IR06F434";"SI2717";"IR 77080-B-34-1-1/IR 77776-B-8-1-2//MA ZHAN (RED)";"IRIS 256-36496";"1243864";"IR 81363";"IR 06F434";"359833";"MA ZHAN (RED)";;"Three-way cross";"HB2013WS";"HB9238"
"2013";"WS";"3396760";"MA ZHAN (RED)";"2013DS";"MA ZHAN (RED)";"IRIS 179-1001965";;;;;;;"Accession into genebank";"HB2013WS";"HB9239"
"2013";"WS";"2037961";"IR06F393";"SI2712";"KHAO HLAN ON/IR 77077-B-28-1-2";"IRIS 66-507190";"1210652";"KHAO HLAN ON";"IR 06F393";"1193026";"IR 77077-B-28-1-2";;"Single cross";"HB2013WS";"HB9240"
